County,County Code,Year,Year Code,Gender,Gender Code,UCD - ICD Chapter,UCD - ICD Chapter Code,Deaths,Population
"Rockingham County, NC",37157,2009,2009,Male,M,Neoplasms,C00-D48,11,38511
"Wake County, NC",37183,2008,2008,Female,F,Neoplasms,C00-D48,14,392044
"Wake County, NC",37183,2008,2008,Male,M,Neoplasms,C00-D48,12,382333
"Wake County, NC",37183,2009,2009,Female,F,Neoplasms,C00-D48,11,404542
"Wake County, NC",37183,2009,2009,Male,M,Neoplasms,C00-D48,13,392945
"Wake County, NC",37183,2010,2010,Female,F,Neoplasms,C00-D48,13,411774
"Wake County, NC",37183,2010,2010,Male,M,Neoplasms,C00-D48,13,400119
"Wake County, NC",37183,2011,2011,Male,M,Neoplasms,C00-D48,13,411344
"Wake County, NC",37183,2012,2012,Male,M,Neoplasms,C00-D48,18,419831
"Wake County, NC",37183,2013,2013,Female,F,Neoplasms,C00-D48,13,439791
"Wake County, NC",37183,2013,2013,Male,M,Neoplasms,C00-D48,11,427786
"Wake County, NC",37183,2014,2014,Female,F,Neoplasms,C00-D48,10,449601
"Wake County, NC",37183,2014,2014,Male,M,Neoplasms,C00-D48,15,436462
"Wake County, NC",37183,2015,2015,Female,F,Neoplasms,C00-D48,10,459126
"Wake County, NC",37183,2016,2016,Male,M,Neoplasms,C00-D48,13,453935
"Cuyahoga County, OH",39035,2008,2008,Female,F,Neoplasms,C00-D48,21,551888
"Cuyahoga County, OH",39035,2008,2008,Male,M,Neoplasms,C00-D48,39,525740
"Cuyahoga County, OH",39035,2009,2009,Female,F,Neoplasms,C00-D48,27,548681
"Cuyahoga County, OH",39035,2009,2009,Male,M,Neoplasms,C00-D48,41,522795
"Cuyahoga County, OH",39035,2010,2010,Female,F,Neoplasms,C00-D48,25,546507
"Cuyahoga County, OH",39035,2010,2010,Male,M,Neoplasms,C00-D48,36,520607
"Cuyahoga County, OH",39035,2011,2011,Female,F,Neoplasms,C00-D48,30,541310
"Cuyahoga County, OH",39035,2011,2011,Male,M,Neoplasms,C00-D48,40,515827
"Cuyahoga County, OH",39035,2012,2012,Female,F,Neoplasms,C00-D48,30,537123
"Cuyahoga County, OH",39035,2012,2012,Male,M,Neoplasms,C00-D48,31,512332
"Cuyahoga County, OH",39035,2013,2013,Female,F,Neoplasms,C00-D48,26,533973
"Cuyahoga County, OH",39035,2013,2013,Male,M,Neoplasms,C00-D48,31,510019
"Cuyahoga County, OH",39035,2014,2014,Female,F,Neoplasms,C00-D48,19,530669
"Cuyahoga County, OH",39035,2014,2014,Male,M,Neoplasms,C00-D48,35,507384
"Cuyahoga County, OH",39035,2015,2015,Female,F,Neoplasms,C00-D48,20,527274
"Cuyahoga County, OH",39035,2015,2015,Male,M,Neoplasms,C00-D48,24,502904
"Cuyahoga County, OH",39035,2016,2016,Female,F,Neoplasms,C00-D48,27,521313
"Cuyahoga County, OH",39035,2016,2016,Male,M,Neoplasms,C00-D48,27,498738
"Franklin County, OH",39049,2008,2008,Female,F,Neoplasms,C00-D48,18,509990
"Franklin County, OH",39049,2008,2008,Male,M,Neoplasms,C00-D48,30,501282
"Franklin County, OH",39049,2009,2009,Female,F,Neoplasms,C00-D48,16,516464
"Franklin County, OH",39049,2009,2009,Male,M,Neoplasms,C00-D48,15,507114
"Franklin County, OH",39049,2010,2010,Female,F,Neoplasms,C00-D48,14,520078
"Franklin County, OH",39049,2010,2010,Male,M,Neoplasms,C00-D48,26,510571
"Franklin County, OH",39049,2011,2011,Female,F,Neoplasms,C00-D48,18,526044
"Franklin County, OH",39049,2011,2011,Male,M,Neoplasms,C00-D48,18,516277
"Franklin County, OH",39049,2012,2012,Female,F,Neoplasms,C00-D48,19,531742
"Franklin County, OH",39049,2012,2012,Male,M,Neoplasms,C00-D48,15,522304
"Franklin County, OH",39049,2013,2013,Female,F,Neoplasms,C00-D48,21,537820
"Franklin County, OH",39049,2013,2013,Male,M,Neoplasms,C00-D48,24,527663
"Franklin County, OH",39049,2014,2014,Female,F,Neoplasms,C00-D48,17,544708
"Franklin County, OH",39049,2014,2014,Male,M,Neoplasms,C00-D48,23,534416
"Franklin County, OH",39049,2015,2015,Female,F,Neoplasms,C00-D48,20,552265
"Franklin County, OH",39049,2015,2015,Male,M,Neoplasms,C00-D48,26,541911
"Franklin County, OH",39049,2016,2016,Female,F,Neoplasms,C00-D48,21,555391
"Franklin County, OH",39049,2016,2016,Male,M,Neoplasms,C00-D48,21,546817
"Hamilton County, OH",39061,2008,2008,Female,F,Neoplasms,C00-D48,11,347224
"Hamilton County, OH",39061,2008,2008,Male,M,Neoplasms,C00-D48,13,335585
"Hamilton County, OH",39061,2009,2009,Male,M,Neoplasms,C00-D48,20,336595
"Hamilton County, OH",39061,2010,2010,Female,F,Neoplasms,C00-D48,14,348307
"Hamilton County, OH",39061,2010,2010,Male,M,Neoplasms,C00-D48,15,336659
"Hamilton County, OH",39061,2011,2011,Female,F,Neoplasms,C00-D48,13,347237
"Hamilton County, OH",39061,2011,2011,Male,M,Neoplasms,C00-D48,12,335384
"Hamilton County, OH",39061,2012,2012,Female,F,Neoplasms,C00-D48,10,346427
"Hamilton County, OH",39061,2012,2012,Male,M,Neoplasms,C00-D48,16,335312
"Hamilton County, OH",39061,2013,2013,Female,F,Neoplasms,C00-D48,13,346205
"Hamilton County, OH",39061,2013,2013,Male,M,Neoplasms,C00-D48,20,335429
"Hamilton County, OH",39061,2014,2014,Male,M,Neoplasms,C00-D48,18,335030
"Hamilton County, OH",39061,2015,2015,Female,F,Neoplasms,C00-D48,12,346323
"Hamilton County, OH",39061,2015,2015,Male,M,Neoplasms,C00-D48,13,334341
"Hamilton County, OH",39061,2016,2016,Female,F,Neoplasms,C00-D48,12,345003
"Hamilton County, OH",39061,2016,2016,Male,M,Neoplasms,C00-D48,15,334499
"Lorain County, OH",39093,2010,2010,Male,M,Neoplasms,C00-D48,10,128041
"Lorain County, OH",39093,2013,2013,Female,F,Neoplasms,C00-D48,10,124990
"Lucas County, OH",39095,2008,2008,Male,M,Neoplasms,C00-D48,10,188643
"Lucas County, OH",39095,2009,2009,Male,M,Neoplasms,C00-D48,11,187672
"Lucas County, OH",39095,2010,2010,Male,M,Neoplasms,C00-D48,11,187275
"Lucas County, OH",39095,2014,2014,Male,M,Neoplasms,C00-D48,10,181110
"Lucas County, OH",39095,2016,2016,Male,M,Neoplasms,C00-D48,15,178467
"Mahoning County, OH",39099,2011,2011,Male,M,Neoplasms,C00-D48,11,96508
"Mahoning County, OH",39099,2013,2013,Male,M,Neoplasms,C00-D48,13,94120
"Montgomery County, OH",39113,2008,2008,Male,M,Neoplasms,C00-D48,13,221705
"Montgomery County, OH",39113,2009,2009,Female,F,Neoplasms,C00-D48,12,227895
"Montgomery County, OH",39113,2010,2010,Female,F,Neoplasms,C00-D48,12,227459
"Montgomery County, OH",39113,2010,2010,Male,M,Neoplasms,C00-D48,11,219953
"Montgomery County, OH",39113,2011,2011,Female,F,Neoplasms,C00-D48,14,226516
"Montgomery County, OH",39113,2012,2012,Female,F,Neoplasms,C00-D48,11,224765
"Montgomery County, OH",39113,2012,2012,Male,M,Neoplasms,C00-D48,16,218212
"Montgomery County, OH",39113,2013,2013,Male,M,Neoplasms,C00-D48,14,218077
"Montgomery County, OH",39113,2014,2014,Female,F,Neoplasms,C00-D48,10,222068
"Montgomery County, OH",39113,2014,2014,Male,M,Neoplasms,C00-D48,13,215811
"Montgomery County, OH",39113,2015,2015,Female,F,Neoplasms,C00-D48,15,220676
"Montgomery County, OH",39113,2015,2015,Male,M,Neoplasms,C00-D48,10,214563
"Montgomery County, OH",39113,2016,2016,Female,F,Neoplasms,C00-D48,15,219015
"Montgomery County, OH",39113,2016,2016,Male,M,Neoplasms,C00-D48,24,213668
"Summit County, OH",39153,2008,2008,Male,M,Neoplasms,C00-D48,10,227203
"Summit County, OH",39153,2009,2009,Male,M,Neoplasms,C00-D48,19,226481
"Summit County, OH",39153,2010,2010,Male,M,Neoplasms,C00-D48,17,226122
"Summit County, OH",39153,2011,2011,Female,F,Neoplasms,C00-D48,13,229406
"Summit County, OH",39153,2011,2011,Male,M,Neoplasms,C00-D48,15,224746
"Summit County, OH",39153,2012,2012,Male,M,Neoplasms,C00-D48,12,223791
"Summit County, OH",39153,2013,2013,Male,M,Neoplasms,C00-D48,11,222990
"Summit County, OH",39153,2014,2014,Female,F,Neoplasms,C00-D48,14,225957
"Summit County, OH",39153,2014,2014,Male,M,Neoplasms,C00-D48,11,222039
"Summit County, OH",39153,2015,2015,Female,F,Neoplasms,C00-D48,13,224910
"Summit County, OH",39153,2015,2015,Male,M,Neoplasms,C00-D48,23,221192
"Summit County, OH",39153,2016,2016,Female,F,Neoplasms,C00-D48,14,222764
"Summit County, OH",39153,2016,2016,Male,M,Neoplasms,C00-D48,13,219538
"Oklahoma County, OK",40109,2008,2008,Female,F,Neoplasms,C00-D48,16,304132
"Oklahoma County, OK",40109,2008,2008,Male,M,Neoplasms,C00-D48,19,301510
"Oklahoma County, OK",40109,2009,2009,Female,F,Neoplasms,C00-D48,10,308087
"Oklahoma County, OK",40109,2010,2010,Male,M,Neoplasms,C00-D48,19,309642
"Oklahoma County, OK",40109,2011,2011,Male,M,Neoplasms,C00-D48,14,315492
"Oklahoma County, OK",40109,2012,2012,Female,F,Neoplasms,C00-D48,10,320156
"Oklahoma County, OK",40109,2012,2012,Male,M,Neoplasms,C00-D48,13,319483
"Oklahoma County, OK",40109,2013,2013,Male,M,Neoplasms,C00-D48,13,324245
"Oklahoma County, OK",40109,2014,2014,Male,M,Neoplasms,C00-D48,12,327898
"Oklahoma County, OK",40109,2016,2016,Female,F,Neoplasms,C00-D48,13,336367
"Tulsa County, OK",40143,2008,2008,Male,M,Neoplasms,C00-D48,15,253809
"Tulsa County, OK",40143,2009,2009,Female,F,Neoplasms,C00-D48,10,259418
"Tulsa County, OK",40143,2009,2009,Male,M,Neoplasms,C00-D48,14,257708
"Tulsa County, OK",40143,2010,2010,Female,F,Neoplasms,C00-D48,10,261804
"Tulsa County, OK",40143,2010,2010,Male,M,Neoplasms,C00-D48,12,259937
"Tulsa County, OK",40143,2011,2011,Male,M,Neoplasms,C00-D48,10,262005
"Tulsa County, OK",40143,2012,2012,Male,M,Neoplasms,C00-D48,10,262257
"Tulsa County, OK",40143,2013,2013,Male,M,Neoplasms,C00-D48,10,265255
"Tulsa County, OK",40143,2014,2014,Female,F,Neoplasms,C00-D48,12,271187
"Tulsa County, OK",40143,2014,2014,Male,M,Neoplasms,C00-D48,13,267269
"Tulsa County, OK",40143,2015,2015,Female,F,Neoplasms,C00-D48,14,274698
"Tulsa County, OK",40143,2015,2015,Male,M,Neoplasms,C00-D48,12,270824
"Tulsa County, OK",40143,2016,2016,Female,F,Neoplasms,C00-D48,13,275117
"Tulsa County, OK",40143,2016,2016,Male,M,Neoplasms,C00-D48,13,271567
"Clackamas County, OR",41005,2009,2009,Female,F,Neoplasms,C00-D48,10,159843
"Clackamas County, OR",41005,2009,2009,Male,M,Neoplasms,C00-D48,10,160096
"Clackamas County, OR",41005,2010,2010,Male,M,Neoplasms,C00-D48,11,160336
"Clackamas County, OR",41005,2011,2011,Male,M,Neoplasms,C00-D48,10,161019
"Clackamas County, OR",41005,2012,2012,Male,M,Neoplasms,C00-D48,10,161614
"Clackamas County, OR",41005,2013,2013,Male,M,Neoplasms,C00-D48,11,162167
"Clackamas County, OR",41005,2014,2014,Male,M,Neoplasms,C00-D48,14,163661
"Clackamas County, OR",41005,2016,2016,Male,M,Neoplasms,C00-D48,14,166750
"Lane County, OR",41039,2011,2011,Male,M,Neoplasms,C00-D48,12,147400
"Multnomah County, OR",41051,2008,2008,Female,F,Neoplasms,C00-D48,11,312429
"Multnomah County, OR",41051,2008,2008,Male,M,Neoplasms,C00-D48,17,316831
"Multnomah County, OR",41051,2009,2009,Female,F,Neoplasms,C00-D48,15,318917
"Multnomah County, OR",41051,2009,2009,Male,M,Neoplasms,C00-D48,11,323339
"Multnomah County, OR",41051,2010,2010,Female,F,Neoplasms,C00-D48,12,322220
"Multnomah County, OR",41051,2010,2010,Male,M,Neoplasms,C00-D48,12,326373
"Multnomah County, OR",41051,2011,2011,Female,F,Neoplasms,C00-D48,13,327086
"Multnomah County, OR",41051,2011,2011,Male,M,Neoplasms,C00-D48,16,331026
"Multnomah County, OR",41051,2012,2012,Female,F,Neoplasms,C00-D48,12,330611
"Multnomah County, OR",41051,2012,2012,Male,M,Neoplasms,C00-D48,13,334058
"Multnomah County, OR",41051,2013,2013,Female,F,Neoplasms,C00-D48,15,332209
"Multnomah County, OR",41051,2013,2013,Male,M,Neoplasms,C00-D48,20,335670
"Multnomah County, OR",41051,2014,2014,Male,M,Neoplasms,C00-D48,20,338821
"Multnomah County, OR",41051,2015,2015,Female,F,Neoplasms,C00-D48,14,340350
"Multnomah County, OR",41051,2015,2015,Male,M,Neoplasms,C00-D48,10,343598
"Multnomah County, OR",41051,2016,2016,Male,M,Neoplasms,C00-D48,13,347059
"Allegheny County, PA",42003,2008,2008,Female,F,Neoplasms,C00-D48,21,506952
"Allegheny County, PA",42003,2008,2008,Male,M,Neoplasms,C00-D48,32,494385
"Allegheny County, PA",42003,2009,2009,Female,F,Neoplasms,C00-D48,14,507665
"Allegheny County, PA",42003,2009,2009,Male,M,Neoplasms,C00-D48,25,495821
"Allegheny County, PA",42003,2010,2010,Female,F,Neoplasms,C00-D48,24,508677
"Allegheny County, PA",42003,2010,2010,Male,M,Neoplasms,C00-D48,36,496934
"Allegheny County, PA",42003,2011,2011,Female,F,Neoplasms,C00-D48,18,510628
"Allegheny County, PA",42003,2011,2011,Male,M,Neoplasms,C00-D48,28,499681
"Allegheny County, PA",42003,2012,2012,Female,F,Neoplasms,C00-D48,21,509088
"Allegheny County, PA",42003,2012,2012,Male,M,Neoplasms,C00-D48,36,499191
"Allegheny County, PA",42003,2013,2013,Female,F,Neoplasms,C00-D48,16,508186
"Allegheny County, PA",42003,2013,2013,Male,M,Neoplasms,C00-D48,26,499055
"Allegheny County, PA",42003,2014,2014,Female,F,Neoplasms,C00-D48,23,505836
"Allegheny County, PA",42003,2014,2014,Male,M,Neoplasms,C00-D48,31,498420
"Allegheny County, PA",42003,2015,2015,Female,F,Neoplasms,C00-D48,13,502919
"Allegheny County, PA",42003,2015,2015,Male,M,Neoplasms,C00-D48,26,496857
"Allegheny County, PA",42003,2016,2016,Female,F,Neoplasms,C00-D48,16,498404
"Allegheny County, PA",42003,2016,2016,Male,M,Neoplasms,C00-D48,16,493311
"Beaver County, PA",42007,2009,2009,Male,M,Neoplasms,C00-D48,12,68212
"Berks County, PA",42011,2008,2008,Female,F,Neoplasms,C00-D48,11,171857
"Berks County, PA",42011,2008,2008,Male,M,Neoplasms,C00-D48,11,172415
"Bucks County, PA",42017,2008,2008,Male,M,Neoplasms,C00-D48,20,265307
"Bucks County, PA",42017,2009,2009,Female,F,Neoplasms,C00-D48,11,263804
"Bucks County, PA",42017,2009,2009,Male,M,Neoplasms,C00-D48,11,264875
"Bucks County, PA",42017,2011,2011,Female,F,Neoplasms,C00-D48,12,263193
"Bucks County, PA",42017,2011,2011,Male,M,Neoplasms,C00-D48,12,263775
"Bucks County, PA",42017,2012,2012,Male,M,Neoplasms,C00-D48,14,261812
"Bucks County, PA",42017,2013,2013,Female,F,Neoplasms,C00-D48,10,259283
"Bucks County, PA",42017,2013,2013,Male,M,Neoplasms,C00-D48,10,260039
"Bucks County, PA",42017,2015,2015,Male,M,Neoplasms,C00-D48,13,257041
"Bucks County, PA",42017,2016,2016,Female,F,Neoplasms,C00-D48,14,254793
"Chester County, PA",42029,2013,2013,Male,M,Neoplasms,C00-D48,12,215802
"Dauphin County, PA",42043,2010,2010,Female,F,Neoplasms,C00-D48,12,115373
"Delaware County, PA",42045,2008,2008,Male,M,Neoplasms,C00-D48,12,231173
"Delaware County, PA",42045,2009,2009,Male,M,Neoplasms,C00-D48,16,232135
"Delaware County, PA",42045,2010,2010,Male,M,Neoplasms,C00-D48,12,232333
"Delaware County, PA",42045,2011,2011,Male,M,Neoplasms,C00-D48,12,231920
"Delaware County, PA",42045,2013,2013,Male,M,Neoplasms,C00-D48,10,231814
"Delaware County, PA",42045,2015,2015,Male,M,Neoplasms,C00-D48,10,231504
"Erie County, PA",42049,2012,2012,Female,F,Neoplasms,C00-D48,11,116854
"Erie County, PA",42049,2012,2012,Male,M,Neoplasms,C00-D48,13,118523
"Erie County, PA",42049,2013,2013,Male,M,Neoplasms,C00-D48,11,117926
"Lackawanna County, PA",42069,2013,2013,Male,M,Neoplasms,C00-D48,10,85847
"Lancaster County, PA",42071,2008,2008,Male,M,Neoplasms,C00-D48,12,214154
"Lancaster County, PA",42071,2012,2012,Female,F,Neoplasms,C00-D48,10,219427
"Lancaster County, PA",42071,2013,2013,Male,M,Neoplasms,C00-D48,11,217876
"Lancaster County, PA",42071,2014,2014,Male,M,Neoplasms,C00-D48,10,218672
"Lancaster County, PA",42071,2016,2016,Male,M,Neoplasms,C00-D48,11,219291
"Lehigh County, PA",42077,2010,2010,Male,M,Neoplasms,C00-D48,10,145616
"Lehigh County, PA",42077,2012,2012,Male,M,Neoplasms,C00-D48,12,147672
"Lehigh County, PA",42077,2015,2015,Male,M,Neoplasms,C00-D48,11,148727
"Luzerne County, PA",42079,2011,2011,Male,M,Neoplasms,C00-D48,12,132098
"Luzerne County, PA",42079,2012,2012,Male,M,Neoplasms,C00-D48,11,131704
"Luzerne County, PA",42079,2013,2013,Male,M,Neoplasms,C00-D48,12,130768
"Luzerne County, PA",42079,2014,2014,Male,M,Neoplasms,C00-D48,11,130092
"Montgomery County, PA",42091,2008,2008,Female,F,Neoplasms,C00-D48,11,333792
"Montgomery County, PA",42091,2009,2009,Male,M,Neoplasms,C00-D48,17,331242
"Montgomery County, PA",42091,2010,2010,Male,M,Neoplasms,C00-D48,17,332865
"Montgomery County, PA",42091,2011,2011,Female,F,Neoplasms,C00-D48,14,338336
"Montgomery County, PA",42091,2011,2011,Male,M,Neoplasms,C00-D48,17,333757
"Montgomery County, PA",42091,2012,2012,Female,F,Neoplasms,C00-D48,11,338176
"Montgomery County, PA",42091,2012,2012,Male,M,Neoplasms,C00-D48,12,334062
"Montgomery County, PA",42091,2013,2013,Female,F,Neoplasms,C00-D48,13,338135
"Montgomery County, PA",42091,2013,2013,Male,M,Neoplasms,C00-D48,11,334383
"Montgomery County, PA",42091,2015,2015,Female,F,Neoplasms,C00-D48,11,338055
"Montgomery County, PA",42091,2015,2015,Male,M,Neoplasms,C00-D48,21,335064
"Montgomery County, PA",42091,2016,2016,Female,F,Neoplasms,C00-D48,10,337295
"Montgomery County, PA",42091,2016,2016,Male,M,Neoplasms,C00-D48,18,334329
"Northampton County, PA",42095,2013,2013,Female,F,Neoplasms,C00-D48,12,122310
"Northampton County, PA",42095,2015,2015,Male,M,Neoplasms,C00-D48,10,122967
"Philadelphia County, PA",42101,2008,2008,Female,F,Neoplasms,C00-D48,32,669644
"Philadelphia County, PA",42101,2008,2008,Male,M,Neoplasms,C00-D48,44,623257
"Philadelphia County, PA",42101,2009,2009,Female,F,Neoplasms,C00-D48,21,677062
"Philadelphia County, PA",42101,2009,2009,Male,M,Neoplasms,C00-D48,49,630750
"Philadelphia County, PA",42101,2010,2010,Female,F,Neoplasms,C00-D48,26,682272
"Philadelphia County, PA",42101,2010,2010,Male,M,Neoplasms,C00-D48,42,637348
"Philadelphia County, PA",42101,2011,2011,Female,F,Neoplasms,C00-D48,42,686044
"Philadelphia County, PA",42101,2011,2011,Male,M,Neoplasms,C00-D48,43,641075
"Philadelphia County, PA",42101,2012,2012,Female,F,Neoplasms,C00-D48,28,690461
"Philadelphia County, PA",42101,2012,2012,Male,M,Neoplasms,C00-D48,27,645147
"Philadelphia County, PA",42101,2013,2013,Female,F,Neoplasms,C00-D48,30,690908
"Philadelphia County, PA",42101,2013,2013,Male,M,Neoplasms,C00-D48,40,646483
"Philadelphia County, PA",42101,2014,2014,Female,F,Neoplasms,C00-D48,32,692955
"Philadelphia County, PA",42101,2014,2014,Male,M,Neoplasms,C00-D48,30,649052
"Philadelphia County, PA",42101,2015,2015,Female,F,Neoplasms,C00-D48,31,695689
"Philadelphia County, PA",42101,2015,2015,Male,M,Neoplasms,C00-D48,32,651063
"Philadelphia County, PA",42101,2016,2016,Female,F,Neoplasms,C00-D48,32,693183
"Philadelphia County, PA",42101,2016,2016,Male,M,Neoplasms,C00-D48,34,650871
"Westmoreland County, PA",42129,2009,2009,Male,M,Neoplasms,C00-D48,11,147205
"Westmoreland County, PA",42129,2014,2014,Male,M,Neoplasms,C00-D48,10,141746
"York County, PA",42133,2009,2009,Male,M,Neoplasms,C00-D48,13,184608
"York County, PA",42133,2010,2010,Male,M,Neoplasms,C00-D48,12,185071
"York County, PA",42133,2012,2012,Male,M,Neoplasms,C00-D48,12,184668
"York County, PA",42133,2014,2014,Male,M,Neoplasms,C00-D48,13,184146
"York County, PA",42133,2016,2016,Male,M,Neoplasms,C00-D48,12,183816
"Providence County, RI",44007,2008,2008,Male,M,Neoplasms,C00-D48,14,265637
"Providence County, RI",44007,2009,2009,Male,M,Neoplasms,C00-D48,12,264726
"Providence County, RI",44007,2010,2010,Female,F,Neoplasms,C00-D48,10,270242
"Providence County, RI",44007,2010,2010,Male,M,Neoplasms,C00-D48,15,264785
"Providence County, RI",44007,2011,2011,Female,F,Neoplasms,C00-D48,14,269794
"Providence County, RI",44007,2011,2011,Male,M,Neoplasms,C00-D48,15,264547
"Providence County, RI",44007,2013,2013,Female,F,Neoplasms,C00-D48,11,268544
"Providence County, RI",44007,2013,2013,Male,M,Neoplasms,C00-D48,16,264356
"Providence County, RI",44007,2014,2014,Male,M,Neoplasms,C00-D48,15,265219
"Providence County, RI",44007,2015,2015,Female,F,Neoplasms,C00-D48,12,269702
"Providence County, RI",44007,2015,2015,Male,M,Neoplasms,C00-D48,14,264974
"Providence County, RI",44007,2016,2016,Female,F,Neoplasms,C00-D48,10,268266
"Providence County, RI",44007,2016,2016,Male,M,Neoplasms,C00-D48,17,264893
"Charleston County, SC",45019,2008,2008,Male,M,Neoplasms,C00-D48,13,145543
"Charleston County, SC",45019,2009,2009,Male,M,Neoplasms,C00-D48,11,147143
"Charleston County, SC",45019,2010,2010,Male,M,Neoplasms,C00-D48,11,148376
"Charleston County, SC",45019,2011,2011,Male,M,Neoplasms,C00-D48,11,150927
"Charleston County, SC",45019,2012,2012,Male,M,Neoplasms,C00-D48,11,153136
"Charleston County, SC",45019,2014,2014,Male,M,Neoplasms,C00-D48,14,157903
"Charleston County, SC",45019,2015,2015,Male,M,Neoplasms,C00-D48,12,160384
"Charleston County, SC",45019,2016,2016,Male,M,Neoplasms,C00-D48,10,162741
"Greenville County, SC",45045,2008,2008,Male,M,Neoplasms,C00-D48,18,187108
"Greenville County, SC",45045,2009,2009,Female,F,Neoplasms,C00-D48,11,194322
"Greenville County, SC",45045,2009,2009,Male,M,Neoplasms,C00-D48,11,189953
"Greenville County, SC",45045,2010,2010,Male,M,Neoplasms,C00-D48,11,191516
"Greenville County, SC",45045,2011,2011,Male,M,Neoplasms,C00-D48,10,194532
"Greenville County, SC",45045,2013,2013,Male,M,Neoplasms,C00-D48,15,199081
"Greenville County, SC",45045,2014,2014,Male,M,Neoplasms,C00-D48,12,201511
"Greenville County, SC",45045,2016,2016,Male,M,Neoplasms,C00-D48,12,206071
"Richland County, SC",45079,2011,2011,Female,F,Neoplasms,C00-D48,10,174609
"Richland County, SC",45079,2012,2012,Male,M,Neoplasms,C00-D48,12,171805
"Richland County, SC",45079,2016,2016,Male,M,Neoplasms,C00-D48,12,175345
"Spartanburg County, SC",45083,2009,2009,Male,M,Neoplasms,C00-D48,12,119774
"Spartanburg County, SC",45083,2011,2011,Male,M,Neoplasms,C00-D48,12,120376
"Spartanburg County, SC",45083,2013,2013,Male,M,Neoplasms,C00-D48,16,120944
"Spartanburg County, SC",45083,2014,2014,Male,M,Neoplasms,C00-D48,11,121462
"Davidson County, TN",47037,2008,2008,Male,M,Neoplasms,C00-D48,15,266618
"Davidson County, TN",47037,2009,2009,Female,F,Neoplasms,C00-D48,10,276703
"Davidson County, TN",47037,2009,2009,Male,M,Neoplasms,C00-D48,11,270432
"Davidson County, TN",47037,2010,2010,Female,F,Neoplasms,C00-D48,15,279401
"Davidson County, TN",47037,2011,2011,Male,M,Neoplasms,C00-D48,14,275737
"Davidson County, TN",47037,2012,2012,Male,M,Neoplasms,C00-D48,16,280657
"Davidson County, TN",47037,2013,2013,Female,F,Neoplasms,C00-D48,14,293396
"Davidson County, TN",47037,2013,2013,Male,M,Neoplasms,C00-D48,12,283848
"Davidson County, TN",47037,2014,2014,Male,M,Neoplasms,C00-D48,16,286336
"Davidson County, TN",47037,2015,2015,Female,F,Neoplasms,C00-D48,13,302646
"Davidson County, TN",47037,2015,2015,Male,M,Neoplasms,C00-D48,21,289808
"Davidson County, TN",47037,2016,2016,Male,M,Neoplasms,C00-D48,13,291593
"Hamilton County, TN",47065,2010,2010,Male,M,Neoplasms,C00-D48,10,139578
"Hamilton County, TN",47065,2014,2014,Male,M,Neoplasms,C00-D48,10,143315
"Knox County, TN",47093,2008,2008,Male,M,Neoplasms,C00-D48,12,181121
"Knox County, TN",47093,2010,2010,Male,M,Neoplasms,C00-D48,12,183969
"Knox County, TN",47093,2013,2013,Male,M,Neoplasms,C00-D48,13,186781
"Knox County, TN",47093,2014,2014,Male,M,Neoplasms,C00-D48,12,187534
"Knox County, TN",47093,2015,2015,Male,M,Neoplasms,C00-D48,10,188131
"Shelby County, TN",47157,2008,2008,Female,F,Neoplasms,C00-D48,11,418633
"Shelby County, TN",47157,2008,2008,Male,M,Neoplasms,C00-D48,25,395370
"Shelby County, TN",47157,2009,2009,Female,F,Neoplasms,C00-D48,11,419314
"Shelby County, TN",47157,2009,2009,Male,M,Neoplasms,C00-D48,29,395828
"Shelby County, TN",47157,2010,2010,Female,F,Neoplasms,C00-D48,12,421253
"Shelby County, TN",47157,2010,2010,Male,M,Neoplasms,C00-D48,18,397951
"Shelby County, TN",47157,2011,2011,Female,F,Neoplasms,C00-D48,15,423616
"Shelby County, TN",47157,2011,2011,Male,M,Neoplasms,C00-D48,21,399998
"Shelby County, TN",47157,2012,2012,Female,F,Neoplasms,C00-D48,16,424519
"Shelby County, TN",47157,2012,2012,Male,M,Neoplasms,C00-D48,34,401123
"Shelby County, TN",47157,2013,2013,Female,F,Neoplasms,C00-D48,14,422573
"Shelby County, TN",47157,2013,2013,Male,M,Neoplasms,C00-D48,21,397901
"Shelby County, TN",47157,2014,2014,Female,F,Neoplasms,C00-D48,25,420813
"Shelby County, TN",47157,2014,2014,Male,M,Neoplasms,C00-D48,32,395454
"Shelby County, TN",47157,2015,2015,Female,F,Neoplasms,C00-D48,16,418236
"Shelby County, TN",47157,2015,2015,Male,M,Neoplasms,C00-D48,23,393181
"Shelby County, TN",47157,2016,2016,Female,F,Neoplasms,C00-D48,20,414557
"Shelby County, TN",47157,2016,2016,Male,M,Neoplasms,C00-D48,17,389713
"Bell County, TX",48027,2009,2009,Male,M,Neoplasms,C00-D48,10,134159
"Bexar County, TX",48029,2008,2008,Female,F,Neoplasms,C00-D48,36,733268
"Bexar County, TX",48029,2008,2008,Male,M,Neoplasms,C00-D48,40,724720
"Bexar County, TX",48029,2009,2009,Female,F,Neoplasms,C00-D48,27,748034
"Bexar County, TX",48029,2009,2009,Male,M,Neoplasms,C00-D48,34,739470
"Bexar County, TX",48029,2010,2010,Female,F,Neoplasms,C00-D48,27,760131
"Bexar County, TX",48029,2010,2010,Male,M,Neoplasms,C00-D48,36,753289
